type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,5462.01,26289.0,20826.99,0.0,0.0,0
PAYMENT,2185.54,20826.99,18641.45,0.0,0.0,0
DEBIT,5655.43,131875.0,126219.57,61293.45,0.0,0
PAYMENT,727.94,103538.0,102810.06,0.0,0.0,0
PAYMENT,7868.9,601.0,0.0,0.0,0.0,0
PAYMENT,4029.56,106681.0,102651.44,0.0,0.0,0
DEBIT,2637.07,72159.0,69521.93,214505.46,1363368.51,0
PAYMENT,3129.06,9690.0,6560.94,0.0,0.0,0
PAYMENT,6899.83,1004.0,0.0,0.0,0.0,0
CASH_IN,38366.56,65466.0,103832.56,26686.0,0.0,0
PAYMENT,6778.32,1023.0,0.0,0.0,0.0,0
CASH_IN,96015.94,4184.0,100199.94,175.0,45881.29,0
PAYMENT,2304.2,131375.0,129070.8,0.0,0.0,0
PAYMENT,5575.09,5773.0,197.91,0.0,0.0,0
PAYMENT,1667.88,197.91,0.0,0.0,0.0,0
PAYMENT,24659.46,0.0,0.0,0.0,0.0,0
CASH_IN,221557.88,11599.0,233156.88,1781393.88,1015132.48,0
PAYMENT,1117.17,233156.88,232039.71,0.0,0.0,0
PAYMENT,7731.23,5816.0,0.0,0.0,0.0,0
CASH_OUT,69490.69,9326.0,0.0,20093.0,67268.02,0
PAYMENT,5437.85,13306.1,7868.25,0.0,0.0,0
PAYMENT,3984.3,7868.25,3883.96,0.0,0.0,0
PAYMENT,5630.13,50661.0,45030.87,0.0,0.0,0
PAYMENT,3399.78,28514.33,25114.55,0.0,0.0,0
PAYMENT,7883.75,25114.55,17230.8,0.0,0.0,0
PAYMENT,635.55,1131641.43,1131005.88,0.0,0.0,0
PAYMENT,2248.26,1131005.88,1128757.61,0.0,0.0,0
PAYMENT,9261.94,16752.0,7490.06,0.0,0.0,0
PAYMENT,9614.73,275664.0,266049.27,0.0,0.0,0
CASH_OUT,30308.45,88926.2,88926.2,88926.2,122750.49,0
PAYMENT,1012.84,88926.2,87913.35,0.0,0.0,0
PAYMENT,6534.05,11301.0,4766.95,0.0,0.0,0
PAYMENT,9460.66,204975.0,195514.34,0.0,0.0,0
PAYMENT,2552.79,5020.0,2467.21,0.0,0.0,0
PAYMENT,5912.4,286283.38,280370.98,0.0,0.0,0
PAYMENT,8009.83,280370.98,272361.15,0.0,0.0,0
PAYMENT,8625.97,22414.0,13788.03,0.0,0.0,0
TRANSFER,244964.08,18879.0,0.0,19600.0,204822.85,0
PAYMENT,5663.87,26090.0,20426.13,0.0,0.0,0
PAYMENT,1892.34,10863.0,8970.66,0.0,0.0,0
PAYMENT,561.01,30104.0,29542.99,0.0,0.0,0
PAYMENT,3218.06,52991.0,49772.94,0.0,0.0,0
PAYMENT,9731.47,6574.0,0.0,0.0,0.0,0
PAYMENT,4018.12,140777.0,136758.88,0.0,0.0,0
PAYMENT,6376.99,357871.0,351494.01,0.0,0.0,0
PAYMENT,5983.88,3530.0,0.0,0.0,0.0,0
PAYMENT,280.59,200148.0,199867.41,0.0,0.0,0
PAYMENT,5263.67,31429.0,26165.33,0.0,0.0,0
CASH_IN,176370.68,26165.33,202536.0,232345.24,55974.56,0
CASH_IN,62783.13,202536.0,265319.13,264564.08,204822.85,0
CASH_IN,90956.1,265319.13,356275.23,99452.72,8496.61,0
CASH_IN,120556.62,356275.23,476831.86,125760.16,5203.54,0
CASH_IN,475857.13,476831.86,952688.99,5400641.87,4619798.56,0
CASH_IN,239510.08,952688.99,1192199.07,1413958.28,971418.91,0
CASH_IN,50938.65,1192199.07,1243137.72,9666505.83,12494367.15,0
CASH_IN,288438.0,1243137.72,1531575.72,2082750.45,1517262.16,0
PAYMENT,10349.31,11497.0,1147.69,0.0,0.0,0
PAYMENT,7672.12,1147.69,0.0,0.0,0.0,0
PAYMENT,1203.13,0.0,0.0,0.0,0.0,0
PAYMENT,1635.86,0.0,0.0,0.0,0.0,0
PAYMENT,5072.52,0.0,0.0,0.0,0.0,0
PAYMENT,3176.52,0.0,0.0,0.0,0.0,0
PAYMENT,2891.7,0.0,0.0,0.0,0.0,0
PAYMENT,1557.98,0.0,0.0,0.0,0.0,0
PAYMENT,19316.5,0.0,0.0,0.0,0.0,0
PAYMENT,8212.99,0.0,0.0,0.0,0.0,0
PAYMENT,5284.56,0.0,0.0,0.0,0.0,0
PAYMENT,16265.77,0.0,0.0,0.0,0.0,0
PAYMENT,14054.64,0.0,0.0,0.0,0.0,0
PAYMENT,11334.96,0.0,0.0,0.0,0.0,0
PAYMENT,12445.65,0.0,0.0,0.0,0.0,0
PAYMENT,42.0,0.0,0.0,0.0,0.0,0
PAYMENT,10685.2,0.0,0.0,0.0,0.0,0
PAYMENT,5778.99,0.0,0.0,0.0,0.0,0
PAYMENT,7366.3,0.0,0.0,0.0,0.0,0
PAYMENT,10810.73,0.0,0.0,0.0,0.0,0
PAYMENT,5935.34,279695.0,273759.66,0.0,0.0,0
PAYMENT,8539.76,182.0,0.0,0.0,0.0,0
DEBIT,1703.38,10372.0,8668.62,498502.75,593737.38,0
PAYMENT,7566.04,56622.0,49055.96,0.0,0.0,0
PAYMENT,186.33,11411.0,11224.67,0.0,0.0,0
PAYMENT,10425.95,32602.0,22176.05,0.0,0.0,0
PAYMENT,4764.33,22176.05,17411.72,0.0,0.0,0
PAYMENT,9632.45,513.0,0.0,0.0,0.0,0
PAYMENT,1573.42,51582.0,50008.58,0.0,0.0,0
PAYMENT,9125.93,9.0,0.0,0.0,0.0,0
TRANSFER,119352.09,23714.57,0.0,96602.93,277515.05,0
TRANSFER,221452.04,0.0,0.0,277459.65,651524.92,0
TRANSFER,354832.51,2805.0,0.0,13865.06,233370.36,0
PAYMENT,3677.29,0.0,0.0,0.0,0.0,0
PAYMENT,16749.98,292.0,0.0,0.0,0.0,0
PAYMENT,10142.56,45914.0,35771.44,0.0,0.0,0
TRANSFER,182385.22,303937.25,121552.02,0.0,199873.79,0
PAYMENT,4448.53,121552.02,117103.5,0.0,0.0,0
CASH_IN,58408.09,36741.14,95149.22,7076.31,0.0,0
PAYMENT,141.87,95149.22,95007.35,0.0,0.0,0
PAYMENT,793.64,499843.0,499049.36,0.0,0.0,0
CASH_OUT,98247.27,107181.0,8933.73,0.0,54985.05,0
PAYMENT,7315.54,71224.0,63908.46,0.0,0.0,0
PAYMENT,3599.77,147145.0,143545.23,0.0,0.0,0
PAYMENT,6831.38,1088.0,0.0,0.0,0.0,0
PAYMENT,2419.45,331099.74,328680.29,0.0,0.0,0
CASH_OUT,94740.26,328680.29,233940.02,129814.74,58319.72,0
PAYMENT,6577.3,8089.0,1511.7,0.0,0.0,0
PAYMENT,12429.59,16231.0,3801.41,0.0,0.0,0
DEBIT,6522.37,842.0,0.0,40298.34,46820.71,0
PAYMENT,12762.36,15186.0,2423.64,0.0,0.0,0
PAYMENT,11287.39,335797.0,324509.61,0.0,0.0,0
PAYMENT,10884.19,36611.24,25727.05,0.0,0.0,0
PAYMENT,1592.5,25727.05,24134.55,0.0,0.0,0
PAYMENT,15751.26,24134.55,8383.29,0.0,0.0,0
PAYMENT,351.26,21120.0,20768.74,0.0,0.0,0
PAYMENT,3734.21,10421.48,6687.27,0.0,0.0,0
PAYMENT,8403.66,6687.27,0.0,0.0,0.0,0
PAYMENT,9945.01,44.0,0.0,0.0,0.0,0
PAYMENT,12491.01,0.0,0.0,0.0,0.0,0
PAYMENT,7889.84,31685.94,23796.11,0.0,0.0,0
PAYMENT,5169.09,23796.11,18627.02,0.0,0.0,0
PAYMENT,13496.51,109956.0,96459.49,0.0,0.0,0
DEBIT,3548.72,12427.0,8878.28,13271.31,16820.03,0
PAYMENT,9273.52,495212.0,485938.48,0.0,0.0,0
PAYMENT,4522.66,765296.0,760773.34,0.0,0.0,0
PAYMENT,997.34,103876.0,102878.66,0.0,0.0,0
PAYMENT,3041.43,592.0,0.0,0.0,0.0,0
PAYMENT,698.41,11382.0,10683.59,0.0,0.0,0
PAYMENT,7269.74,5546.0,0.0,0.0,0.0,0
PAYMENT,8329.3,20583.0,12253.7,0.0,0.0,0
PAYMENT,2312.71,0.0,0.0,0.0,0.0,0
PAYMENT,7550.29,0.0,0.0,0.0,0.0,0
PAYMENT,17396.31,0.0,0.0,0.0,0.0,0
PAYMENT,3876.42,19658.45,15782.02,0.0,0.0,0
PAYMENT,3835.42,15782.02,11946.6,0.0,0.0,0
PAYMENT,18792.11,11946.6,0.0,0.0,0.0,0
PAYMENT,27.55,6861.14,6833.58,0.0,0.0,0
CASH_IN,218753.79,6833.58,225587.37,498911.69,651524.92,0
CASH_IN,42963.87,225587.37,268551.25,1794312.45,1517262.16,0
CASH_IN,92184.04,268551.25,360735.28,108702.4,16518.36,0
CASH_IN,669936.4,360735.28,1030671.68,10246247.83,10588885.27,0
CASH_IN,43198.52,1030671.68,1073870.2,812014.43,965870.05,0
CASH_IN,171683.57,1073870.2,1245553.78,203775.64,32092.07,0
CASH_IN,34784.78,1245553.78,1280338.56,812330.95,1186556.81,0
CASH_IN,521419.58,1280338.56,1801758.14,1950906.37,1178808.14,0
CASH_IN,209859.04,1801758.14,2011617.19,769398.8,265092.36,0
CASH_IN,61650.32,2011617.19,2073267.5,84424.56,22774.25,0
CASH_IN,235362.23,2073267.5,2308629.73,1128757.61,157982.12,0
CASH_IN,327686.42,2308629.73,2636316.14,4924784.73,4619798.56,0
CASH_IN,348463.93,2636316.14,2984780.07,1531575.72,1114787.21,0
CASH_IN,137209.38,2984780.07,3121989.46,224555.0,58319.72,0
CASH_IN,279846.24,3121989.46,3401835.7,559539.76,265092.36,0
CASH_IN,159270.52,3401835.7,3561106.22,842482.15,424250.45,0
CASH_IN,19872.97,3561106.22,3580979.18,168814.13,185389.8,0
CASH_IN,203283.36,3580979.18,3784262.55,253147.73,49864.36,0
CASH_IN,37475.31,3784262.55,3821737.86,5375494.66,22190.99,0
CASH_IN,151764.65,3821737.86,3973502.51,531821.73,353532.56,0
CASH_IN,72311.62,3973502.51,4045814.13,132019.96,52415.15,0
CASH_IN,198443.49,4045814.13,4244257.62,452950.35,290772.6,0
CASH_IN,532111.14,4244257.62,4776368.76,893395.39,157982.12,0
CASH_IN,839300.36,4776368.76,5615669.12,2383291.2,1412484.09,0
CASH_IN,11436.9,5615669.12,5627106.02,26612.0,235238.66,0
CASH_IN,37554.62,5627106.02,5664660.65,2680742.79,2025098.66,0
CASH_IN,33499.16,5664660.65,5698159.8,5656429.04,5515763.34,0
CASH_IN,283308.0,5698159.8,5981467.81,2356797.53,2107778.11,0
CASH_IN,147844.59,5981467.81,6129312.4,228843.79,130747.56,0
CASH_IN,65525.9,6129312.4,6194838.3,129627.65,122027.28,0
CASH_IN,10844.67,6194838.3,6205682.96,16261.9,5417.23,0
CASH_IN,455440.65,6205682.96,6661123.62,5861124.98,6453430.91,0
CASH_IN,135327.21,6661123.62,6796450.83,368697.57,233370.36,0
CASH_IN,211094.41,6796450.83,7007545.23,447894.4,97263.78,0
CASH_IN,189595.83,7007545.23,7197141.06,254271.98,4891090.56,0
CASH_IN,66413.56,7197141.06,7263554.62,19341041.88,19169204.93,0
PAYMENT,4552.47,134533.0,129980.53,0.0,0.0,0
DEBIT,1285.04,285362.0,284076.96,20968.7,17860.54,0
PAYMENT,7627.89,5558.0,0.0,0.0,0.0,0
PAYMENT,846.91,20272.0,19425.09,0.0,0.0,0
TRANSFER,206336.47,89305.99,0.0,64101.75,122027.28,0
PAYMENT,689.85,0.0,0.0,0.0,0.0,0
DEBIT,9837.13,1792.0,0.0,318833.62,178120.16,0
PAYMENT,9463.48,0.0,0.0,0.0,0.0,0
PAYMENT,6456.26,200344.82,193888.56,0.0,0.0,0
CASH_OUT,96833.52,193888.56,97055.04,270438.22,122027.28,0
PAYMENT,1146.72,10248.0,9101.28,0.0,0.0,0
PAYMENT,13812.23,10370.0,0.0,0.0,0.0,0
CASH_OUT,332573.12,20426.0,0.0,80999.2,130747.56,0
PAYMENT,13812.46,30933.0,17120.54,0.0,0.0,0
DEBIT,6159.72,24815.0,18655.28,12751.13,18910.85,0
DEBIT,11711.1,20979.0,9267.9,39300.22,46393.85,0
PAYMENT,5881.78,39847.0,33965.22,0.0,0.0,0
PAYMENT,1461.06,226.0,0.0,0.0,0.0,0
DEBIT,4242.85,1040.0,0.0,6371.65,96.88,0
PAYMENT,2724.24,453534.0,450809.76,0.0,0.0,0
DEBIT,2344.79,1102.0,0.0,1559836.0,1015132.48,0
PAYMENT,8525.08,0.0,0.0,0.0,0.0,0
PAYMENT,15640.06,0.0,0.0,0.0,0.0,0
DEBIT,1533.55,45093.0,43559.45,29936.24,31469.78,0
DEBIT,3256.43,10935.0,7678.57,26222.91,29479.34,0
PAYMENT,4591.98,52018.0,47426.02,0.0,0.0,0
PAYMENT,5567.55,870.0,0.0,0.0,0.0,0
PAYMENT,4213.36,233618.0,229404.64,0.0,0.0,0
PAYMENT,3970.45,11349.0,7378.55,0.0,0.0,0
DEBIT,4497.03,45795.0,41297.97,24762.8,23174.68,0
TRANSFER,301706.01,33251.0,0.0,1594.8,502480.02,0
PAYMENT,3065.41,27404.0,24338.59,0.0,0.0,0
TRANSFER,229316.19,24338.59,0.0,1395069.49,1567434.81,0
DEBIT,1898.84,102280.0,100381.16,11395.41,0.0,0
PAYMENT,652.67,280.0,0.0,0.0,0.0,0
PAYMENT,1795.14,35474.0,33678.86,0.0,0.0,0
PAYMENT,5088.99,26760.0,21671.01,0.0,0.0,0
PAYMENT,9305.93,20346.0,11040.07,0.0,0.0,0
TRANSFER,498178.68,8708.0,0.0,46204.7,897150.84,0
PAYMENT,1897.66,12038.0,10140.34,0.0,0.0,0
PAYMENT,1033.44,10043.0,9009.56,0.0,0.0,0
PAYMENT,1252.27,31919.0,30666.73,0.0,0.0,0
PAYMENT,4911.89,6119.0,1207.11,0.0,0.0,0
DEBIT,9755.38,102287.0,92531.62,1174448.2,971418.91,0
TRANSFER,300932.58,492.0,0.0,0.0,1268668.92,0
TRANSFER,47940.14,0.0,0.0,1429486.78,1178808.14,0
TRANSFER,118365.47,0.0,0.0,1771122.03,2444985.19,0
TRANSFER,16626.81,0.0,0.0,2073489.52,2107778.11,0
TRANSFER,96757.4,0.0,0.0,3117323.21,3554299.27,0
TRANSFER,297448.33,0.0,0.0,8563397.83,10681238.79,0
TRANSFER,287509.05,0.0,0.0,300932.58,1268668.92,0
TRANSFER,1212719.61,0.0,0.0,9615567.18,12494367.15,0
TRANSFER,210650.2,0.0,0.0,217142.53,1363368.51,0
TRANSFER,1636507.63,0.0,0.0,10828286.78,12494367.15,0
TRANSFER,651387.84,0.0,0.0,5405684.33,6453430.91,0
TRANSFER,548288.31,0.0,0.0,13888764.65,16874643.09,0
TRANSFER,2107293.71,0.0,0.0,8860846.16,10681238.79,0
TRANSFER,1918461.7,0.0,0.0,2490204.7,3997768.55,0
TRANSFER,291753.7,0.0,0.0,10968139.88,10681238.79,0
TRANSFER,556542.19,0.0,0.0,1183111.79,1114787.21,0
DEBIT,588.33,15573.0,14984.67,599617.53,557537.26,0
PAYMENT,3559.49,69159.81,65600.32,0.0,0.0,0
PAYMENT,2488.09,65600.32,63112.23,0.0,0.0,0
PAYMENT,353.9,3.0,0.0,0.0,0.0,0
PAYMENT,8440.86,14189.75,5748.89,0.0,0.0,0
PAYMENT,9160.94,5748.89,0.0,0.0,0.0,0
PAYMENT,11063.08,342818.0,331754.92,0.0,0.0,0
PAYMENT,18392.23,297085.0,278692.77,0.0,0.0,0
PAYMENT,2357.63,887.0,0.0,0.0,0.0,0
PAYMENT,5157.05,1667.92,0.0,0.0,0.0,0
PAYMENT,5746.44,0.0,0.0,0.0,0.0,0
PAYMENT,5607.36,5202.0,0.0,0.0,0.0,0
PAYMENT,6360.79,3731.0,0.0,0.0,0.0,0
CASH_IN,67200.07,108912.0,176112.07,0.0,0.0,0
PAYMENT,2453.34,35411.0,32957.66,0.0,0.0,0
PAYMENT,79.26,4597098.32,4597019.06,0.0,0.0,0
PAYMENT,3758.16,4597019.06,4593260.9,0.0,0.0,0
PAYMENT,24495.45,4593260.9,4568765.44,0.0,0.0,0
PAYMENT,1284.49,42110.0,40825.51,0.0,0.0,0
PAYMENT,3283.87,5338019.35,5334735.48,0.0,0.0,0
TRANSFER,42136.28,5334735.48,5292599.2,46303.0,57472.15,0
TRANSFER,27008.84,5292599.2,5265590.36,37097.33,64106.18,0
TRANSFER,331545.25,5265590.36,4934045.11,1543990.84,1412484.09,0
TRANSFER,42529.28,4934045.11,4891515.83,87913.35,122750.49,0
TRANSFER,252129.73,4891515.83,4639386.1,844104.14,420946.86,0
TRANSFER,473469.94,4639386.1,4165916.16,2743237.78,3420103.09,0
TRANSFER,2317408.88,4165916.16,1848507.28,14437052.95,16874643.09,0
TRANSFER,864389.49,1848507.28,984117.79,1751348.58,1517262.16,0
TRANSFER,276094.92,984117.79,708022.87,280157.9,651524.92,0
TRANSFER,132355.33,708022.87,575667.54,4408666.39,3997768.55,0
TRANSFER,169106.97,575667.54,575667.54,575667.54,22190.99,0
TRANSFER,2604219.11,575667.54,0.0,7263554.62,9940339.29,0
TRANSFER,249740.75,2748.22,0.0,6072.0,241220.25,0
PAYMENT,7977.96,0.0,0.0,0.0,0.0,0
PAYMENT,7848.22,402672.0,394823.78,0.0,0.0,0
PAYMENT,7625.73,248677.0,241051.27,0.0,0.0,0
PAYMENT,3499.43,31242.0,27742.57,0.0,0.0,0
DEBIT,642.26,21363.0,20720.74,1772.9,2415.16,0
CASH_OUT,41295.56,20720.74,0.0,2614230.5,2719172.89,0
CASH_OUT,13576.03,0.0,0.0,367271.74,122027.28,0
CASH_OUT,29572.74,0.0,0.0,12464794.41,12494367.15,0
CASH_OUT,53569.21,0.0,0.0,683211.62,424250.45,0
CASH_OUT,139247.62,0.0,0.0,232039.71,407298.23,0
CASH_OUT,60360.45,0.0,0.0,94056.3,69756.86,0
CASH_OUT,161795.9,0.0,0.0,9867773.73,9940339.29,0
CASH_OUT,607537.17,0.0,0.0,2090116.34,2107778.11,0
CASH_OUT,254399.35,0.0,0.0,455863.64,97128.19,0
CASH_OUT,427823.47,0.0,0.0,777546.17,1186556.81,0
CASH_OUT,16662.21,0.0,0.0,10029569.63,9940339.29,0
CASH_OUT,173570.67,0.0,0.0,588441.63,1268668.92,0
CASH_OUT,54684.17,0.0,0.0,71672.0,817.21,0
CASH_OUT,87963.9,0.0,0.0,427792.72,1363368.51,0
CASH_OUT,565349.9,0.0,0.0,5622929.89,5515763.34,0
CASH_OUT,94527.39,0.0,0.0,95007.35,189534.74,0
CASH_OUT,315552.62,0.0,0.0,10046231.84,9940339.29,0
CASH_OUT,48169.69,0.0,0.0,1205369.63,1186556.81,0
CASH_OUT,118753.07,0.0,0.0,154416.74,69756.86,0
CASH_OUT,106705.8,0.0,0.0,210697.58,15375.37,0
CASH_OUT,328967.35,0.0,0.0,1889487.5,2444985.19,0
CASH_OUT,55855.58,0.0,0.0,68283.63,43691.09,0
CASH_OUT,370751.08,0.0,0.0,1253539.33,1186556.81,0
CASH_OUT,49177.38,0.0,0.0,130442.64,122750.49,0
CASH_OUT,63557.19,0.0,0.0,361284.25,157982.12,0
CASH_OUT,33663.22,0.0,0.0,168225.59,0.0,0
CASH_OUT,20986.8,0.0,0.0,25475.43,46462.23,0
CASH_OUT,301680.88,0.0,0.0,6188279.79,5515763.34,0
CASH_OUT,9320.15,0.0,0.0,126356.17,817.21,0
CASH_OUT,241488.05,0.0,0.0,19274628.33,19169204.93,0
CASH_OUT,60850.8,0.0,0.0,230396.43,247063.16,0
CASH_OUT,476934.35,0.0,0.0,556252.82,651524.92,0
CASH_OUT,598674.03,0.0,0.0,1184203.57,971418.91,0
CASH_OUT,135357.16,0.0,0.0,11259893.58,10681238.79,0
CASH_OUT,422125.99,0.0,0.0,2218454.85,2444985.19,0
CASH_OUT,57643.24,0.0,0.0,66948.88,0.0,0
PAYMENT,11261.67,7004.0,0.0,0.0,0.0,0
TRANSFER,416106.78,12283.0,0.0,291247.23,247063.16,0
PAYMENT,4447.55,50268.0,45820.45,0.0,0.0,0
TRANSFER,25071.46,25071.46,0.0,0.0,0.0,1
CASH_OUT,25071.46,25071.46,0.0,9083.76,34155.22,1
PAYMENT,3239.95,120792.0,117552.05,0.0,0.0,0
PAYMENT,10286.48,147166.0,136879.52,0.0,0.0,0
PAYMENT,2011.81,34672.0,32660.19,0.0,0.0,0
PAYMENT,9520.02,21099.0,11578.98,0.0,0.0,0
PAYMENT,4273.56,6489960.66,6485687.1,0.0,0.0,0
CASH_OUT,26844.84,6485687.1,6458842.26,254506.86,290772.6,0
PAYMENT,634.41,18396.16,17761.75,0.0,0.0,0
CASH_OUT,58516.68,17761.75,0.0,2655526.06,2719172.89,0
PAYMENT,5077.6,21987.0,16909.4,0.0,0.0,0
PAYMENT,4471.34,22161.0,17689.66,0.0,0.0,0
PAYMENT,6525.58,337514.0,330988.42,0.0,0.0,0
PAYMENT,12749.19,27552.0,14802.81,0.0,0.0,0
PAYMENT,7652.07,26253.43,18601.35,0.0,0.0,0
CASH_OUT,450465.15,18601.35,0.0,500206.13,593737.38,0
PAYMENT,17540.66,160564.0,143023.34,0.0,0.0,0
CASH_IN,2673.64,768815.91,771489.55,135676.32,817.21,0
PAYMENT,4215.08,771489.55,767274.47,0.0,0.0,0
PAYMENT,3468.74,13310.0,9841.26,0.0,0.0,0
PAYMENT,244.09,195601.0,195356.91,0.0,0.0,0
PAYMENT,137.88,59708.34,59570.46,0.0,0.0,0
PAYMENT,7155.31,59570.46,52415.15,0.0,0.0,0
PAYMENT,2432.88,12946.0,10513.12,0.0,0.0,0
PAYMENT,9021.44,1536.0,0.0,0.0,0.0,0
PAYMENT,4476.2,0.0,0.0,0.0,0.0,0
PAYMENT,14546.65,6120.0,0.0,0.0,0.0,0
TRANSFER,272709.33,76067.0,0.0,0.0,158433.78,0
PAYMENT,7669.42,29659.0,21989.58,0.0,0.0,0
CASH_OUT,14750.26,21989.58,7239.33,1096233.87,420946.86,0
CASH_OUT,107421.26,7239.33,0.0,226328.33,95508.95,0
CASH_OUT,36448.64,0.0,0.0,148941.17,185389.8,0
CASH_OUT,12939.66,0.0,0.0,88439.28,57472.15,0
CASH_OUT,198137.4,0.0,0.0,1624385.68,1567434.81,0
CASH_OUT,112193.65,0.0,0.0,767274.47,965870.05,0
CASH_OUT,40030.78,0.0,0.0,6458842.26,5515763.34,0
CASH_OUT,207283.84,0.0,0.0,215955.02,277515.05,0
CASH_OUT,141648.13,0.0,0.0,413572.32,130747.56,0
CASH_OUT,361980.67,0.0,0.0,6057072.17,6453430.91,0
CASH_OUT,614317.64,0.0,0.0,4541021.72,3997768.55,0
CASH_OUT,233255.73,0.0,0.0,3214080.61,3554299.27,0
PAYMENT,1420.96,21593.0,20172.04,0.0,0.0,0
CASH_OUT,132842.64,4499.08,0.0,0.0,132842.64,1
PAYMENT,4881.52,0.0,0.0,0.0,0.0,0
PAYMENT,14403.17,0.0,0.0,0.0,0.0,0
PAYMENT,4843.76,0.0,0.0,0.0,0.0,0
PAYMENT,7143.2,0.0,0.0,0.0,0.0,0
PAYMENT,2279.65,0.0,0.0,0.0,0.0,0
PAYMENT,2571.49,0.0,0.0,0.0,0.0,0
PAYMENT,2873.37,0.0,0.0,0.0,0.0,0
PAYMENT,7394.33,0.0,0.0,0.0,0.0,0
PAYMENT,21902.51,0.0,0.0,0.0,0.0,0
PAYMENT,1730.16,0.0,0.0,0.0,0.0,0
PAYMENT,11491.76,0.0,0.0,0.0,0.0,0
PAYMENT,14204.94,0.0,0.0,0.0,0.0,0
PAYMENT,14432.6,0.0,0.0,0.0,0.0,0
PAYMENT,2501.21,0.0,0.0,0.0,0.0,0
PAYMENT,27845.63,0.0,0.0,0.0,0.0,0
PAYMENT,900.37,0.0,0.0,0.0,0.0,0
PAYMENT,28147.47,0.0,0.0,0.0,0.0,0
PAYMENT,3782.98,0.0,0.0,0.0,0.0,0
PAYMENT,4828.64,0.0,0.0,0.0,0.0,0
PAYMENT,6540.9,0.0,0.0,0.0,0.0,0
PAYMENT,21840.26,0.0,0.0,0.0,0.0,0
PAYMENT,5805.93,2158.0,0.0,0.0,0.0,0
PAYMENT,5018.24,29259.83,24241.59,0.0,0.0,0
PAYMENT,1066.91,24241.59,23174.68,0.0,0.0,0
PAYMENT,1902.02,176112.0,174209.98,0.0,0.0,0
PAYMENT,1982.04,534.0,0.0,0.0,0.0,0
PAYMENT,7020.05,106102.0,99081.95,0.0,0.0,0
PAYMENT,11488.23,20243.0,8754.77,0.0,0.0,0
PAYMENT,1253.6,10861.0,9607.4,0.0,0.0,0
PAYMENT,10183.1,99731.0,89547.9,0.0,0.0,0
CASH_OUT,146534.96,21114.0,0.0,0.0,67762.92,0
PAYMENT,5616.1,0.0,0.0,0.0,0.0,0
PAYMENT,5272.81,30072.0,24799.19,0.0,0.0,0
TRANSFER,236343.99,43010.81,0.0,8061.0,33316.54,0
TRANSFER,86401.93,0.0,0.0,879468.12,965870.05,0
PAYMENT,3923.32,291.0,0.0,0.0,0.0,0
CASH_OUT,289326.88,39689.0,0.0,20919.34,318637.36,0
DEBIT,4444.35,10229.0,5784.65,26112.94,2608.64,0
PAYMENT,5323.28,22141.0,16817.72,0.0,0.0,0
PAYMENT,2141.82,41643.0,39501.18,0.0,0.0,0
PAYMENT,328.07,31485.0,31156.93,0.0,0.0,0
PAYMENT,1439.72,2102.0,662.28,0.0,0.0,0
PAYMENT,4416.74,3215.18,0.0,0.0,0.0,0
CASH_OUT,84051.0,0.0,0.0,89583.69,67268.02,0
PAYMENT,1246.74,1468.0,221.26,0.0,0.0,0
PAYMENT,1527.08,710262.99,708735.91,0.0,0.0,0
TRANSFER,38829.9,708735.91,669906.01,1822523.08,1567434.81,0
PAYMENT,749.26,724.0,0.0,0.0,0.0,0
PAYMENT,2560.3,7257.0,4696.7,0.0,0.0,0
TRANSFER,383736.31,11294.0,0.0,21835.74,252055.24,0
DEBIT,917.38,200895.0,199977.62,10122.73,18474.7,0
PAYMENT,6905.9,10614.5,3708.6,0.0,0.0,0
PAYMENT,3611.72,3708.6,96.88,0.0,0.0,0
PAYMENT,8949.54,44131.37,35181.82,0.0,0.0,0
PAYMENT,2193.94,35181.82,32987.88,0.0,0.0,0
PAYMENT,9479.66,32987.88,23508.22,0.0,0.0,0
PAYMENT,10757.7,666.0,0.0,0.0,0.0,0
PAYMENT,6259.18,156636.0,150376.82,0.0,0.0,0
PAYMENT,7003.44,5777.0,0.0,0.0,0.0,0
PAYMENT,6872.19,32561.0,25688.81,0.0,0.0,0
PAYMENT,911.27,25688.81,24777.54,0.0,0.0,0
PAYMENT,7694.63,24777.54,17082.91,0.0,0.0,0
PAYMENT,11353.99,55825.0,44471.01,0.0,0.0,0
PAYMENT,6683.73,484579.0,477895.27,0.0,0.0,0
PAYMENT,4261.17,4558.0,296.83,0.0,0.0,0
PAYMENT,6146.81,123877.0,117730.19,0.0,0.0,0
DEBIT,4479.63,154215.6,149735.97,7666.22,12145.85,0
CASH_OUT,144659.77,149735.97,149735.97,149735.97,0.0,0
CASH_OUT,53094.17,149735.97,96641.81,279693.52,265092.36,0
CASH_OUT,43721.1,96641.81,52920.71,173634.69,67268.02,0
CASH_OUT,119537.32,52920.71,0.0,244404.99,33316.54,0
CASH_OUT,33349.84,0.0,0.0,201888.82,0.0,0
CASH_OUT,335979.26,0.0,0.0,16754461.83,16874643.09,0
CASH_OUT,183842.53,0.0,0.0,600205.85,557537.26,0
CASH_OUT,286737.98,0.0,0.0,10361784.46,9940339.29,0
CASH_OUT,472609.82,0.0,0.0,515756.62,1363368.51,0
CASH_OUT,271982.1,0.0,0.0,310246.22,318637.36,0
